id,name,product_name,product_link,product_image,price,size,drug_id,test_certificate,endotoxin_report,sterility_report,cloudinary_product_image,cloudinary_test_certificate,cloudinary_endotoxin_report,cloudinary_sterility_report,in_supabase
384,Skye Peptides,LL-37 4 mg,https://skyepeptides.com/product/ll-37/,downloaded_images/skye/LL-37_4_mg.jpg,$69.00,4 mg,103,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994708/jbkn8kbsnrlkxgrgfayq.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
385,Skye Peptides,Survodutide 6 mg,https://skyepeptides.com/product/survodutide/,downloaded_images/skye/Survodutide_6_mg.jpg,$99.00,6 mg,104,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994709/ngksfnduepvyffell7yb.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
386,Skye Peptides,PE 22-28 8 mg,https://skyepeptides.com/product/pe-22-28/,downloaded_images/skye/PE_22-28_8_mg.jpg,$54.00,8 mg,105,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994710/d5tivkdu9kgn4xz3j4ha.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
387,Skye Peptides,P21 (P021) 10 mg,https://skyepeptides.com/product/p21/,downloaded_images/skye/P21_(P021)_10_mg.jpg,$79.00,10 mg,106,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994710/r9ce7seqwcm1iuwnvn93.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
395,Prime Aminos,Tirzepatide,https://primeaminos.com/product/tirzepatide/,downloaded_images/Tirzepatide.jpg,$82.00,10mg,89,downloaded_certificates/Tirzepatide_cert.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994711/rm1d5swctawoklgqislr.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994711/bcckaamhbqhx6gbwqc4p.webp,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
396,Prime Aminos,Tirzepatide,https://primeaminos.com/product/tirzepatide/,downloaded_images/Tirzepatide.jpg,$115.00,16.5mg,89,downloaded_certificates/Tirzepatide_cert.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994711/rm1d5swctawoklgqislr.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994711/bcckaamhbqhx6gbwqc4p.webp,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
397,Prime Aminos,Tirzepatide,https://primeaminos.com/product/tirzepatide/,downloaded_images/Tirzepatide.jpg,$210.00,30mg,89,downloaded_certificates/Tirzepatide_cert.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994711/rm1d5swctawoklgqislr.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994711/bcckaamhbqhx6gbwqc4p.webp,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
398,Prime Aminos,Retatrutide,https://primeaminos.com/product/retatrutide/,downloaded_images/Retatrutide.jpg,$85.00,5mg,86,downloaded_certificates/Retatrutide_cert.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994712/a0fovwtbhbnqi4k14mb1.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994687/izcaslba0rwj1pwvmd2b.webp,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
399,Prime Aminos,Retatrutide,https://primeaminos.com/product/retatrutide/,downloaded_images/Retatrutide.jpg,$160.00,10mg,86,downloaded_certificates/Retatrutide_cert.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994712/a0fovwtbhbnqi4k14mb1.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994687/izcaslba0rwj1pwvmd2b.webp,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
400,Prime Aminos,Semaglutide,https://primeaminos.com/product/semaglutide/,downloaded_images/Semaglutide.jpg,$48.00,5mg,87,downloaded_certificates/Semaglutide_cert.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994713/ky0uu2pmmwnzrze5kbmn.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994713/dl1eg20iz0b9fkdxzkaa.webp,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
401,Prime Aminos,Semaglutide,https://primeaminos.com/product/semaglutide/,downloaded_images/Semaglutide.jpg,$90.00,10mg,87,downloaded_certificates/Semaglutide_cert.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994713/ky0uu2pmmwnzrze5kbmn.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994713/dl1eg20iz0b9fkdxzkaa.webp,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
402,SwissChems,"RAD-140, (10mg/capsule) 60 Capsules
",https://swisschems.is/product/rad-140/,/Users/dhruvsingh/Desktop/PepSource/RAD-140 Testolone 60 Capsules.jpg,$89.95,10mg,2,,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740101831/vvji8vq2wkugxhrmybla.jpg,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
430,ClearPeptides,Injectable Vitamin B12,https://clearpeptides.net/products/b12-vitamin-shot,downloaded_images/Vitamin_B12_Shots_20250221212141.jpg,$39.99 USD,10ml,110,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740197526/dps1dx3dinsenul6ckjn.png,,,,1
431,ClearPeptides,Injectable Vitamin B12,https://clearpeptides.net/products/b12-vitamin-shot,downloaded_images/Vitamin_B12_Shots_20250221212141.jpg,$54.99 USD,20ml,110,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335140/kfeqmozzbghwkoxthf0v.png,,,,1
432,ClearPeptides,BPC 157,https://clearpeptides.net/products/bpc-157,downloaded_images/BPC_157_20250221212149.jpg,$39.99 USD,5mg,5,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335141/s9gon62bmvgrltogrlcn.jpg,,,,1
433,ClearPeptides,BPC 157,https://clearpeptides.net/products/bpc-157,downloaded_images/BPC_157_20250221212149.jpg,$59.99 USD,10mg,5,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335141/pjfdh0xlhtnqh4rxknl2.jpg,,,,1
434,ClearPeptides,"Injectable Vitamin B-Complex 
",https://clearpeptides.net/products/vitamin-shot-b-complex,downloaded_images/Vitamin_B-Complex_Shots_20250221212159.jpg,$39.99 USD,10ml ,111,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335142/oywfhklreisyms8csroq.jpg,,,,1
435,ClearPeptides,"Injectable Vitamin B-Complex 
",https://clearpeptides.net/products/vitamin-shot-b-complex,downloaded_images/Vitamin_B-Complex_Shots_20250221212159.jpg,$54.99 USD,20 ml,111,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335143/rxhs3wwixw8ftur450s7.jpg,,,,1
436,ClearPeptides,GHK-CU,https://clearpeptides.net/products/ghk-cu,downloaded_images/GHK-CU_20250221212208.jpg,$29.99 USD,35 mg,61,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335143/hhruh36xjzdsgn0lwwsf.jpg,,,,1
437,ClearPeptides,GHK-CU,https://clearpeptides.net/products/ghk-cu,downloaded_images/GHK-CU_20250221212208.jpg,$49.99 USD,70 mg,61,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335144/qyulut9xav9glpvlwr7t.jpg,,,,1
438,ClearPeptides,Tirzepatide,https://clearpeptides.net/products/tirzepatide-5ml,downloaded_images/Tirzepatide_20250221212216.jpg,$69.99 USD,5mg Vial,89,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335145/dfc76mz1ojzwdniyli0p.jpg,,,,1
439,ClearPeptides,Tirzepatide,https://clearpeptides.net/products/tirzepatide-5ml,downloaded_images/Tirzepatide_20250221212216.jpg,$119.99 USD,10mg,89,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335145/rx1x7aiqnkiozbsvwj21.jpg,,,,1
440,ClearPeptides,Semaglutide,https://clearpeptides.net/products/semaglutide-5ml,downloaded_images/Semaglutide_20250221212225.jpg,$69.99 USD,5mg Vial,87,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335146/m85mfy0j5plhoq07appl.jpg,,,,1
441,ClearPeptides,Semaglutide,https://clearpeptides.net/products/semaglutide-5ml,downloaded_images/Semaglutide_20250221212225.jpg,$119.99 USD,10mg,87,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335147/ypny78ae7w2rdvmxjyya.jpg,,,,1
442,ClearPeptides,Injectable Vitamin C,https://clearpeptides.net/products/vitamin-c-shots,downloaded_images/Vitamin_C_Shots_20250221212233.jpg,$29.99 USD, 2 Ampoules,112,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335148/roqd6kjzzobgi92jzjca.jpg,,,,1
443,ClearPeptides,Injectable Vitamin C,https://clearpeptides.net/products/vitamin-c-shots,downloaded_images/Vitamin_C_Shots_20250221212233.jpg,$49.99 USD,4 Ampoules,112,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335148/xoq1g9xqg5ye9ftbfbm3.jpg,,,,1
444,ClearPeptides,Injectable Vitamin C,https://clearpeptides.net/products/vitamin-c-shots,downloaded_images/Vitamin_C_Shots_20250221212233.jpg,$69.99 USD,6 Ampoules,112,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335149/xnf6frsiwjswaqqobqky.jpg,,,,1
445,ClearPeptides,Injectable Vitamin D,https://clearpeptides.net/products/vitamin-d-shots,downloaded_images/Vitamin_D_Shots_20250221212244.jpg,$29.99 USD,1 Ampoule,112,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335150/uuxru17tybjsulezvycw.jpg,,,,1
446,ClearPeptides,Injectable Vitamin D,https://clearpeptides.net/products/vitamin-d-shots,downloaded_images/Vitamin_D_Shots_20250221212244.jpg,$49.99 USD,2 Ampoules,112,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335150/osdinhfuimgxj69qbsmg.jpg,,,,1
447,ClearPeptides,Injectable Vitamin D,https://clearpeptides.net/products/vitamin-d-shots,downloaded_images/Vitamin_D_Shots_20250221212244.jpg,$69.99 USD,3 Ampoules,112,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335151/kdvvc34ter4yjamtilxr.jpg,,,,1
449,GuruPeptides,Anastrozole 1mg per ml x 30ml,https://gurupeptides.com/shop/anastrozole/,downloaded_images/anastrozole_1mg_per_ml_x_30ml_1740196410.webp,$29.99,30 mg,15,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335152/acuvqnmtii1vwbd671jj.webp,,,,1
450,GuruPeptides,Avanafil 50mg per ml x 30ml,https://gurupeptides.com/shop/avanafil/,downloaded_images/avanafil_50mg_per_ml_x_30ml_1740196410.webp,$29.99,1500 mg,113,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335152/expoywhngyd44osibt8s.webp,,,,1
451,GuruPeptides,BPC-157 5mg,https://gurupeptides.com/shop/bpc-157/,downloaded_images/bpc_157_5mg_1740196410.webp,$31.99,5 mg,5,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335153/v8ymegtyjj5b95fsvv2z.webp,,,,1
452,GuruPeptides,Cabergoline dostinex 0.5mg per ml x 30ml | Buy Online,https://gurupeptides.com/shop/cabergoline-dostinex/,downloaded_images/cabergoline_dostinex_0_5mg_per_ml_x_30ml_buy_online_1740196410.webp,$59.95,15 mg,114,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335153/sfnnruyjnn6d99cfbdih.webp,,,,1
453,GuruPeptides,CJC-1295 DAC 2mg,https://gurupeptides.com/shop/cjc-1295-dac/,downloaded_images/cjc_1295_dac_2mg_1740196410.webp,$29.99,2 mg,24,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335154/vihox7ri6exapht17qwc.webp,,,,1
454,GuruPeptides,Clomiphene 50mg per ml x 30ml,https://gurupeptides.com/shop/clomiphene-50mg-per-ml-x-30ml/,downloaded_images/clomiphene_50mg_per_ml_x_30ml_1740196410.webp,$27.99,1500 mg,7,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335154/zd2xrsd3z0eofts4iu18.webp,,,,1
455,GuruPeptides,Epithalon Tetra Peptide 10mg,https://gurupeptides.com/shop/epithalon-tetra-peptide-10/,downloaded_images/epithalon_tetra_peptide_10mg_1740196411.webp,$32.99,10 mg,92,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335155/cckg16hakjyetfbqqfmj.webp,,,,1
456,GuruPeptides,Exemestane 25mg per ml x 30ml,https://gurupeptides.com/shop/exemestane-25mg-per-ml-x-30ml/,downloaded_images/exemestane_25mg_per_ml_x_30ml_1740196411.webp,$31.99,750 mg,115,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335155/flsgs5f8i16ntboiu7fw.webp,,,,1
458,GuruPeptides,Follistatin 344 1mg interdict Myostatin – Guru Peptides,https://gurupeptides.com/shop/follistatin-344/,downloaded_images/follistatin_344_1mg_interdict_myostatin_guru_peptides_1740196411.webp,$54.99,1 mg,46,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335156/kwsmbjajg8kspbch2jqt.webp,,,,1
459,GuruPeptides,Fragment 176-191 5mg,https://gurupeptides.com/shop/fragment-176-191/,downloaded_images/fragment_176_191_5mg_1740196411.webp,$24.99,5 mg,116,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335156/nodqem9bbiribyvqskta.webp,,,,1
460,GuruPeptides,GHK-CU 50MG Copper Peptide,https://gurupeptides.com/shop/ghk-cu-50mg-copper-peptide/,downloaded_images/ghk_cu_50mg_copper_peptide_1740196418.webp,$39.99,50 mg,61,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335157/rnqzbxf1yfnnyjx163qy.webp,,,,1
461,GuruPeptides,GHRP-2 10mg,https://gurupeptides.com/shop/ghrp-2-10mg/,downloaded_images/ghrp_6_10mg_1740196418.webp,$14.99,10 mg,81,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335157/ytgv9gvqn6ejbvtzzir0.webp,,,,1
462,GuruPeptides,GHRP-6 10mg,https://gurupeptides.com/shop/ghrp-6/,downloaded_images/ghrp_6_10mg_1740196418.webp,$14.99,10 mg,44,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335158/r59imk0tk5oopkda0osx.webp,,,,1
463,GuruPeptides,GW 501516 10mg per ml x 30ml,https://gurupeptides.com/shop/gw-501516/,downloaded_images/gw_501516_10mg_per_ml_x_30ml_1740196418.webp,$24.99,300 mg,3,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335159/h9tn9eed0saum3bpaxlr.webp,,,,1
464,GuruPeptides,Hexarelin 5mg,https://gurupeptides.com/shop/hexarelin/,downloaded_images/hexarelin_5mg_1740196418.webp,$27.99,5 mg,117,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335159/enssk6grydblph4nhctw.webp,,,,1
465,GuruPeptides,IGF-1 LR3 1mg,https://gurupeptides.com/shop/igf-1-lr3/,downloaded_images/igf_1_lr3_1mg_1740196418.webp,$54.99,1 mg,82,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335160/kpmkauexocrfapacjy6o.webp,,,,1
466,GuruPeptides,IGF1 DES 1mg,https://gurupeptides.com/shop/igf1-des/,downloaded_images/igf1_des_1mg_1740196418.webp,$49.99,1 mg,39,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335160/qsvkjediq8rpmpukn06i.webp,,,,1
467,GuruPeptides,Ipamorelin 5mg,https://gurupeptides.com/shop/ipamorelin/,downloaded_images/ipamorelin_5mg_1740196418.webp,$21.99,5 mg,83,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335161/pdyyy8bqee1hybvgandt.webp,,,,1
468,GuruPeptides,Letrozole 2.5mg per ml x 30ml,https://gurupeptides.com/shop/letrozole/,downloaded_images/letrozole_2_5mg_per_ml_x_30ml_1740196418.webp,$24.99,75 mg,42,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335161/qbjxjgaqakfxyltrvijv.webp,,,,1
469,GuruPeptides,Levothyroxine (T4) 400mcg per ml x 30ml,https://gurupeptides.com/shop/levothyroxine-t4-100mcg-per-ml-x-30ml/,downloaded_images/levothyroxine_t4_400mcg_per_ml_x_30ml_1740196419.webp,$21.99,12000 mcg,52,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335162/xyahliiipviwdjq7hjyl.webp,,,,1
470,GuruPeptides,LGD-4033 10mg per ml x 30ml,https://gurupeptides.com/shop/lgd-4033-10mg-per-ml-x-30ml/,downloaded_images/lgd_4033_10mg_per_ml_x_30ml_1740196419.webp,$34.99,300 mg,118,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335162/ej9jx66cmlkcixtcoua9.webp,,,,1
471,GuruPeptides,Liothyronine T3 200mcg per ml x 30ml | Buy Online,https://gurupeptides.com/shop/liothyronine-t3-200mcg-per-ml-x-30ml/,downloaded_images/liothyronine_t3_200mcg_per_ml_x_30ml_buy_online_1740196419.webp,$24.99,6000 mcg,29,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335163/sty1wbcycfm0igf8rjmb.webp,,,,1
472,GuruPeptides,Matrixyl (Palmitoyl Pentapeptide-4) 10mg,https://gurupeptides.com/shop/matrixyl-palmitoyl-pentapeptide-4/,downloaded_images/matrixyl_palmitoyl_pentapeptide_4_10mg_1740196426.webp,$21.99,10 mg,119,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335163/gcojnyycx9suhpzv72b1.webp,,,,1
473,GuruPeptides,Melanotan II 10mg,https://gurupeptides.com/shop/melanotan-ii/,downloaded_images/melanotan_ii_10mg_1740196426.webp,$29.99,10 mg,14,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335164/wkckn61tkrwrxstxalbk.webp,,,,1
474,GuruPeptides,MGF (C-terminal) 2mg,https://gurupeptides.com/shop/mgf/,downloaded_images/mgf_c_terminal_2mg_1740196426.webp,$23.99,2 mg,120,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335164/xkwbl1wqnmzfwlhjvfza.webp,,,,1
475,GuruPeptides,MK-2866 30mg per ml x 30ml,https://gurupeptides.com/shop/mk-2866-osta/,downloaded_images/mk_2866_30mg_per_ml_x_30ml_1740196426.webp,$31.99,900 mg,121,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335165/dxladaoa99t4wu3q2zcg.webp,,,,1
476,GuruPeptides,MK-677 25mg per ml x 30ml,https://gurupeptides.com/shop/mk-677/,downloaded_images/mk_677_25mg_per_ml_x_30ml_1740196426.webp,$54.99,750 mg,1,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335165/dpwornp1teyudvygytis.webp,,,,1
477,GuruPeptides,Mod GRF 1-29 (CJC-1295 NO DAC) 2mg,https://gurupeptides.com/shop/mod-grf-1-29/,downloaded_images/mod_grf_1_29_cjc_1295_no_dac_2mg_1740196426.webp,$25.99,2 mg,122,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335166/xfegpqaluhaqjwbt5xui.webp,,,,1
478,GuruPeptides,NAD+ 500mg (5 millileter NAD 500mg),https://gurupeptides.com/shop/nad-500mg/,downloaded_images/nad_500mg_5_millileter_nad_500mg__1740196426.webp,$69.99,500mg,54,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335166/u14gimwziecyzjtiyn5g.webp,,,,1
479,GuruPeptides,PEG MGF (Pegylated Mechano Growth Factor) 2mg,https://gurupeptides.com/shop/peg-mgf/,downloaded_images/peg_mgf_pegylated_mechano_growth_factor_2mg_1740196426.webp,$38.99,2 mg,123,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335167/c2exdhefe1no0oqumjkw.webp,,,,1
480,GuruPeptides,Pramipexole 1mg per ml x 30ml,https://gurupeptides.com/shop/pramipexole/,downloaded_images/pramipexole_1mg_per_ml_x_30ml_1740196426.webp,$29.99,30 mg,33,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335167/i9lihfjch1yt4z2mb78l.webp,,,,1
481,GuruPeptides,PT-141 (Bremelanotide) 10mg,https://gurupeptides.com/shop/pt-141-bremelanotide/,downloaded_images/pt_141_bremelanotide_10mg_1740196426.webp,$29.99,10 mg,17,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335168/vmun4q2pj6etndtn8rhp.webp,,,,1
482,GuruPeptides,RAD-140 10mg per ml x 30ml (RAD140),https://gurupeptides.com/shop/rad140-15mg-per-ml-x-30ml/,downloaded_images/rad_140_10mg_per_ml_x_30ml_rad140__1740196426.webp,$36.99,300 mg,2,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335168/fpmkki83nvjmojwch2mt.webp,,,,1
483,GuruPeptides,Raloxifene 50mg per ml x 30ml,https://gurupeptides.com/shop/raloxifene/,downloaded_images/raloxifene_50mg_per_ml_x_30ml_1740196426.webp,$34.99,1500 mg,21,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335169/wwumd0fydtr2cpdlra73.webp,,,,1
484,GuruPeptides,S23 25mg per ml x 30ml,https://gurupeptides.com/shop/s23-25mg-per-ml-x-30ml/,downloaded_images/s23_25mg_per_ml_x_30ml_1740196433.webp,$29.99,750 mg,20,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335170/yvlpvckxkxun9ithxuui.webp,,,,1
485,GuruPeptides,S4 (Andarine) 50mg per ml x 30ml,https://gurupeptides.com/shop/s4-andarine-50mg-per-ml-x-30ml/,downloaded_images/s4_andarine_50mg_per_ml_x_30ml_1740196433.webp,$36.99,1500 mg,124,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335170/vijrwwsmvrmhapcrlx49.webp,,,,1
